id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AP000851.2	4.45415560302208	1.48770904650791	0.594238456124392	2.5035556537534	0.0122952341511116	0.292355937661441
SH3GL2	8.22505971345606	1.42772062982993	0.57062161656335	2.50204441680386	0.0123478432404712	0.292773554676149
SHISAL2A	51.1775534738588	0.927637706823371	0.370697581579475	2.50241100271244	0.0123350633891191	0.292773554676149
ZNF204P	420.081148444942	0.981426729971827	0.392232614480565	2.50215482787309	0.0123439928761085	0.292773554676149
FBXO21	1923.73154847769	-0.46022408871222	0.184103984800061	-2.49980514659706	0.0124261632135565	0.293684025560692
TOB2P1	28.3517740958311	-1.14682610928442	0.458829220395468	-2.49946180039704	0.0124382107981346	0.293684025560692
ANKRD35	145.235362672335	-0.945755508292647	0.378370532016867	-2.49954853315714	0.0124351664789912	0.293684025560692
RPS29P11	34.1000038411874	1.22429435688693	0.489811824654917	2.49951980589581	0.0124361747325246	0.293684025560692
AP000229.1	11.2499637585554	1.41307000740883	0.565392382003603	2.49927316388891	0.0124448342169602	0.293684025560692
AC093904.4	36.4216091548382	1.29672650894328	0.519147804767053	2.49779830914461	0.0124967271955991	0.294631210701886
TCP11	12.0008692181058	-1.34235934133325	0.537617186131728	-2.49686835904897	0.0125295460398203	0.294965913902577
XPO7	2913.17752470252	-0.465899817833555	0.186628943254132	-2.49639637727114	0.01254623191366	0.294965913902577
ENSG00000223802	23.1111830873365	-1.38976001573589	0.556660162635388	-2.49660404861086	0.0125388877294749	0.294965913902577
UBE2T	670.687267575137	-0.791157138591965	0.317189197051303	-2.49427517061371	0.0126214656459959	0.295901938278718
CSGALNACT1	747.919760176791	-0.962421744385323	0.385793208938735	-2.49465703927971	0.0126078923430078	0.295901938278718
AL049840.4	226.300969846658	0.621888114692307	0.24930373936708	2.49449974665894	0.0126134816531515	0.295901938278718
CD74	227704.470492722	0.976876402229676	0.39171999478494	2.49381296649408	0.0126379117300389	0.295910530814055
PAWR	2175.38357080724	-0.694925023654814	0.278757330947788	-2.49293900645424	0.0126690607119736	0.295910530814055
GNRHR2	47.4775223492504	-0.815161336043429	0.326960479233696	-2.4931494410393	0.0126615543663106	0.295910530814055
AC132219.2	37.5872929023845	-0.906858368393413	0.363699209393776	-2.49342958403729	0.0126515675830223	0.295910530814055
RIBC2	127.670894429572	1.0076291985004	0.404531241795989	2.49085631563794	0.0127435643987169	0.297367343078458
KBTBD6	341.417118263771	-0.539213381411626	0.216505209518007	-2.49053305743564	0.012755162948262	0.297367343078458
RAB3A	134.214734548314	-0.846573498537926	0.340329680763696	-2.4875100421398	0.0128640821721767	0.299627906504733
NUP37	680.11804226506	-0.56885339101428	0.228800429682658	-2.48624266922605	0.0129099898995504	0.299908112229442
ZNF425	97.1341971024138	-0.832353475459248	0.334790644087238	-2.4861909678765	0.0129118657375603	0.299908112229442
PTGES3L	23.7863287959665	-1.23002640222631	0.494744135490924	-2.48618692772533	0.0129120123332363	0.299908112229442
SAMD13	76.2146923247876	-1.00694476695973	0.405192476560709	-2.48510232842109	0.0129514199921292	0.300266871269881
REPIN1	4227.08232667005	-0.647421344496047	0.260512541973899	-2.48518301495408	0.0129484846815015	0.300266871269881
AC007671.1	4.93571682254411	1.27940477614622	0.514914153283902	2.48469529918088	0.0129662363621469	0.30033254686518
FAM135B	13.0728911699441	1.40963499919204	0.567428223759858	2.48425252774986	0.0129823708172868	0.300428603345191
ABCC2	88.1879380942886	-1.26079907184941	0.507806522604022	-2.48283355121959	0.0130341976076391	0.301144546521511
AC026356.1	69.7688744278994	0.858522236780621	0.345795205842819	2.48274765605299	0.0130373407140627	0.301144546521511
NOL11	2210.94917651467	-0.520023802394976	0.209656050206908	-2.48036630415278	0.0131247473297443	0.30232758968571
LST1	827.069492271209	1.00424809343654	0.404851510309209	2.48053438819962	0.013118560914326	0.30232758968571
AC022497.1	41.9256824134096	1.18952223515076	0.479532689513354	2.48058633157612	0.01311664963464	0.30232758968571
CD177	103.162133909505	1.39867632177878	0.564045442484564	2.47972276066579	0.0131484571163172	0.302477889183866
AC008752.3	18.1286095397736	1.02315732744379	0.412640938192061	2.47953422151142	0.0131554105502519	0.302477889183866
RARA	2037.33767004241	0.49883327316094	0.201302900012727	2.4780232829701	0.0132112523882126	0.302791190917051
MRPS28	487.462626771446	-0.52600290854937	0.21229608939998	-2.47768534048851	0.0132237708360699	0.302791190917051
BUB1B	690.586519029386	-0.965252833432509	0.389523960106921	-2.47803198850093	0.0132109300465667	0.302791190917051
LINC01235	35.9534318688855	-1.27358733453564	0.514054795110464	-2.47753225268906	0.013229445138224	0.302791190917051
AC004477.3	14.2796681221043	0.999163158755109	0.403168008721731	2.47827986630938	0.0132017547366007	0.302791190917051
FGL2	2649.17728739648	1.07646310433737	0.434603052358529	2.47688804414871	0.0132533467565867	0.303061474829905
SLC38A5	846.057579826654	-0.907456093436369	0.366491098841585	-2.47606584799653	0.0132839075752992	0.303174298886301
GGA2	4302.249751737	0.44565428037213	0.179997145443861	2.47589637754074	0.0132902144863703	0.303174298886301
ACSL1	5342.84329771863	0.706121116074648	0.285286466983672	2.47513008079371	0.0133187655843036	0.303174298886301
NMRAL2P	182.558558758871	-1.44121665379001	0.582246653514173	-2.47526824772885	0.0133136136830138	0.303174298886301
CCDC84	634.286266414333	0.875771453859612	0.353801197875199	2.47532077087126	0.0133116556878495	0.303174298886301
IRS2	2650.78759859231	-1.08706135709316	0.439330200694191	-2.47436064121128	0.0133474883175301	0.303552406727713
CD38	1690.58098162276	1.12454853277022	0.454690638266958	2.47321681628723	0.0133902878299733	0.303882119317691
MTND1P23	32.6426174897898	1.21245921050429	0.490174323777998	2.47352656328327	0.0133786857924375	0.303882119317691
TUBB8P7	6.75593162323524	-1.41182254910093	0.570894358558129	-2.47300140198737	0.0133983617367349	0.303882119317691
NRAV	327.159166982098	-0.51039143132117	0.206426363454068	-2.47251088853647	0.013416762643114	0.304024326728501
TRBV20-1	70.2239996530531	1.15935230509464	0.468969523946305	2.47212717649298	0.0134311726136306	0.304075924157914
SERPINB5	1310.33830187205	-1.45900758143586	0.590801218268718	-2.46954057696654	0.0135286674498928	0.305789394892151
LINC00484	5.68105285624959	1.10513380907604	0.447518255108672	2.46947201920885	0.0135312600325351	0.305789394892151
CSKMT	88.4870695569402	-0.517463812269134	0.209690479669294	-2.46775062504141	0.0135965003830464	0.306710614401357
SRXN1	187.273178575041	-1.1712906443903	0.474612088849039	-2.46789045603694	0.0135911904774325	0.306710614401357
APOH	133.499515762225	1.35321189626212	0.548687783737776	2.46626940925085	0.0136528603110506	0.306884553910018
S100A8	863.283084848142	-1.14916346111544	0.465824132476161	-2.46694703214898	0.0136270513535098	0.306884553910018
BANP	419.551341574806	-0.458906230597118	0.186048899523863	-2.46658933093156	0.0136406699206624	0.306884553910018
AC098614.1	66.9755173058716	0.787181150847177	0.319213255434804	2.46600395643016	0.0136629825078778	0.306884553910018
HMGN1P37	16.134663121711	-0.888189011199817	0.36022965642769	-2.46561879443178	0.0136776812192758	0.306884553910018
TRBV29-1	39.2677718165258	1.08025223388874	0.438096816185258	2.46578426041777	0.0136713649274919	0.306884553910018
CDC37	5730.07221358219	-0.512396451893637	0.207901048555906	-2.46461696779683	0.0137159787730276	0.307468568881591
MS4A6A	3544.572758291	1.10784422314816	0.449792502952272	2.46301175736963	0.0137775397832587	0.307842494049872
SLC25A27	119.372421843764	1.21098416309806	0.491526704752706	2.4637199797869	0.0137503489135336	0.307842494049872
STARD9	351.735176713733	0.907364272120189	0.368412791563151	2.46290110685436	0.0137817922880838	0.307842494049872
AC105339.5	3.54803462500465	1.30325764890989	0.52903897994764	2.463443523649	0.0137609572835625	0.307842494049872
DTYMK	1189.21259175339	-0.5207284330491	0.211459284341408	-2.46254703202517	0.0137954078313235	0.30787222713146
VPS52	2054.93421441749	-0.420119981834306	0.170637691408685	-2.4620585192289	0.0138142125321852	0.308017610748777
NDC80	595.626170060362	-1.0284976153879	0.418407668121869	-2.45812324617418	0.0139665234405333	0.30839560393537
FAM186B	20.7833307911158	0.966735439341472	0.393218391097116	2.45852040807193	0.0139510847060439	0.30839560393537
SLC5A12	6.74426079651982	-1.38328179339303	0.562638289737969	-2.4585631988133	0.0139494222160012	0.30839560393537
ZNF773	228.844981491909	0.733733280773161	0.298215514777898	2.46041283707061	0.0138777277132696	0.30839560393537
FGB	2427.60925975273	-1.43270107099778	0.582238687865068	-2.46067652469327	0.0138675333621637	0.30839560393537
RTN4RL1	109.27093755442	1.10489860169881	0.449326126262986	2.45901259045001	0.0139319731785962	0.30839560393537
TDRKH-AS1	29.5852852801212	-0.856923470583378	0.348448915155606	-2.45925136601646	0.0139227098108096	0.30839560393537
PRRC2A	13030.4795626063	-0.612898369186313	0.249325364156576	-2.45822710922188	0.0139624845532471	0.30839560393537
AC017104.1	43.5103103369572	1.08259979465973	0.440091112820159	2.45994468673156	0.0138958430408012	0.30839560393537
AP001992.1	25.3612792741674	1.05410364701854	0.428543581782444	2.45973499972674	0.0139039637589732	0.30839560393537
LINC01269	16.6773982647605	-1.33947927507882	0.544586021309213	-2.45962845660019	0.0139080915458372	0.30839560393537
AC122694.1	8.4536172270924	-1.45162330634029	0.590822073916302	-2.45695509769652	0.0140120199141345	0.308724747104287
AC136475.5	4.46780894884073	1.35982179673374	0.553361793564445	2.45738287779959	0.0139953437858243	0.308724747104287
AC080112.3	19.1164318688506	0.962082817008643	0.391601259054483	2.45679194017808	0.0140183848936509	0.308724747104287
CEACAM7	78.1894208084896	1.38755969273333	0.565702616337872	2.45280762835397	0.0141746120168144	0.310074610585276
ST6GALNAC2	676.710500919797	0.934046255487534	0.381114909214103	2.45082580845139	0.0142528908863713	0.310074610585276
DLD	2976.47569992186	-0.56670889954711	0.231214551411111	-2.45100879719059	0.0142456471622306	0.310074610585276
PBX4	119.834840581709	0.925426016145494	0.377369945425197	2.45230450215844	0.0141944487235716	0.310074610585276
NT5C1A	6.61139513592729	-1.42958013282497	0.582431800866121	-2.45450219355995	0.0141079803789159	0.310074610585276
TMEM86A	571.94811285307	0.84077332538523	0.342838244692754	2.45239070728155	0.0141910481848366	0.310074610585276
DEUP1	26.3995323487296	1.21183913624991	0.494439270887301	2.45093625770299	0.0142485182947373	0.310074610585276
CYC1	4300.66567878083	-0.601049696415694	0.245155404534885	-2.4517089376676	0.0142179616404389	0.310074610585276
PRR16	106.413797536086	-0.764750943006771	0.311980768715141	-2.45127591087206	0.0142350791303552	0.310074610585276
ALKAL2	20.6744325842847	1.0730756545236	0.437497750465677	2.45275696476475	0.0141766084169806	0.310074610585276
TOGARAM2	157.082417395239	1.09673192097731	0.446753325126931	2.45489369478271	0.0140926256066948	0.310074610585276
FTOP1	7.49881076541496	1.07731128209294	0.439556628785763	2.45090441490764	0.0142497788024052	0.310074610585276
IGKV1D-39	62.3100445879438	-1.30390244022719	0.531696222810213	-2.45234474929232	0.014192861002966	0.310074610585276
AC107204.1	11.8790355643425	-0.994041925014965	0.405546094125672	-2.45111946438061	0.014241267908308	0.310074610585276
SDCBP2	1238.07491264446	-1.27650157196058	0.521176492146659	-2.44926928055184	0.0143146385155857	0.310126621983588
TARS2	1465.24612622687	-0.551826581475677	0.225266282921531	-2.44966345748201	0.0142989792028486	0.310126621983588
PRXL2C	844.911316084916	0.694637285207343	0.283603598361087	2.44932465321869	0.0143124378344364	0.310126621983588
REL	527.630787827446	0.707866532414073	0.288937463501829	2.44989529510974	0.0142897761394341	0.310126621983588
CYP4X1	534.996603373332	1.27285477151366	0.519763422530753	2.44891178628167	0.0143288536299169	0.310126621983588
SDHAF1	440.826766447607	-0.622386398403291	0.254149908370327	-2.44889483688658	0.0143295279010851	0.310126621983588
CNOT3	2046.03039113855	-0.562442188337338	0.229767858229639	-2.44787148503256	0.0143702901941297	0.310740477001965
MAPKAPK5	1232.0844878107	-0.408885152807825	0.167135824625723	-2.44642436008836	0.0144281068371154	0.310755700926758
PLEKHA1	1738.91106748044	-0.527283185436056	0.215440691710756	-2.44746329604238	0.0143865777460965	0.310755700926758
FAM184A	413.863325411425	1.14206687280589	0.466847140459557	2.44634008399763	0.0144314802125788	0.310755700926758
TBC1D15	1693.374615882	0.53964749202647	0.220521364322387	2.44714381159706	0.0143993371672723	0.310755700926758
DHTKD1	1823.53644895081	-0.708097977208089	0.289456445481437	-2.44630233066791	0.0144329916159423	0.310755700926758
ZNF667	69.8118951668427	-1.04256615461409	0.426280253275111	-2.44572941534132	0.0144559446429535	0.310982733598026
CD82	2893.55884861882	0.609048727546225	0.24929277564287	2.44310620705163	0.0145614513201259	0.312171739047757
CAPN3	49.867391229796	1.10974111373539	0.454657696952563	2.44082772858276	0.0146536431529872	0.312171739047757
DYRK2	2249.78576535409	0.946041070226129	0.387476494561192	2.44154441238429	0.0146245893676387	0.312171739047757
MYCN	27.4829207948944	-1.214655261452	0.497676106420459	-2.44065416398715	0.0146606869706811	0.312171739047757
LMBR1L	1078.4260757738	0.56444970866734	0.231238059797831	2.44098964141471	0.0146470748916254	0.312171739047757
ANP32A	4289.5097115267	-0.48218663273214	0.197496630067212	-2.44149296404724	0.0146266733486984	0.312171739047757
TMEM263	2583.45095798194	-0.471478835987838	0.193161752568129	-2.44084985624441	0.0146527453547118	0.312171739047757
TPRN	933.28685440335	-0.747829973340105	0.306009063588295	-2.44381641697462	0.0145328195268706	0.312171739047757
AC009299.3	16.7490385862271	1.17335543169649	0.480475155143936	2.44207305858507	0.0146031910317818	0.312171739047757
AL358115.1	7.42947902689308	-1.32830790111269	0.54423030931353	-2.44070916003955	0.0146584547284426	0.312171739047757
SNHG6	2309.49384308904	-0.883986807296894	0.361990978123189	-2.44201336696316	0.0146056058229139	0.312171739047757
AC104938.1	4.00079621174178	1.06411367843633	0.435603651528133	2.44284838913386	0.0145718574309445	0.312171739047757
GSN	18535.5564693842	0.6951463178851	0.284994927932247	2.43915329626624	0.0147217216799369	0.31252167131663
LRRFIP1P1	45.2989241008813	-0.824769676780568	0.338155657815604	-2.43902373867811	0.0147270007910358	0.31252167131663
AC004466.1	4.40732675718987	0.962236109792293	0.394510690971588	2.43906218972806	0.0147254338436921	0.31252167131663
AC010542.5	33.0829942573602	0.905223707241967	0.371089546811259	2.43936730371544	0.0147130051250766	0.31252167131663
RRAGD	1126.5221664678	0.921760408594506	0.378219391336206	2.43710510277654	0.0148053754063348	0.313020807932739
NR4A3	795.451642519016	1.16077527885745	0.47622036105288	2.437475114023	0.0147902322221747	0.313020807932739
SIAH2	1266.57239520103	-0.48538116214897	0.199178157018906	-2.43691963724164	0.0148129709603475	0.313020807932739
AC092198.1	7.63920502108605	-1.43068974594157	0.587032768035417	-2.43715482992467	0.0148033394646925	0.313020807932739
AP001486.2	82.9896105055516	0.758833444430955	0.311284000168201	2.43775280458013	0.0147788763481438	0.313020807932739
AC007255.1	17.9195635038614	-1.28990122654652	0.529466016659722	-2.43623043964975	0.0148412264509593	0.313351215645095
LINC02033	3.57887778121127	1.13005297384392	0.463910533518317	2.43592868063062	0.0148536128076919	0.313351215645095
TMEM233	102.883815195855	1.16097373468487	0.476700027990064	2.43543878019044	0.0148737412381541	0.313511945257038
PKMYT1	573.626937262171	-0.88461032036986	0.363673616201614	-2.43242919189235	0.0149979236753218	0.314386142389688
CCDC59	780.713584580595	-0.509098707074734	0.20941900506307	-2.43100528016266	0.0150569951299727	0.314386142389688
FBH1	2317.61706783492	-0.472405301684358	0.194307384101409	-2.43122670746166	0.015047795709554	0.314386142389688
JAZF1	688.733350171128	0.665857517217776	0.27368260514167	2.4329551995937	0.0149761537618971	0.314386142389688
CCDC173	49.5164294420967	1.09493275134716	0.449894512292314	2.43375440560105	0.0149431302521405	0.314386142389688
KLKB1	21.1908305915312	1.1311774706019	0.464850159178251	2.43342386415779	0.0149567805682308	0.314386142389688
ZBTB43	813.466444046799	0.559237629659332	0.230159059329906	2.42978760552601	0.0151076732266576	0.314386142389688
HIST3H2BB	21.5375606953213	-0.940405775475962	0.386876446140345	-2.43076513149838	0.0150669779476538	0.314386142389688
FAM3D	62.13559222381	-1.27857293323968	0.525899290344793	-2.43121250915058	0.0150483854441239	0.314386142389688
RASGEF1A	405.444497744408	-1.00120772368624	0.412191218759608	-2.42898848427468	0.0151410132417346	0.314386142389688
CHKB-DT	26.9546566351866	0.891271926200888	0.366883305266605	2.42930630368482	0.0151277457944032	0.314386142389688
COL28A1	242.79844929442	1.21727743067345	0.50072311410823	2.43103902411491	0.015055592883598	0.314386142389688
AL731567.1	15.7754921071658	0.993028279618713	0.408708961945805	2.42967092008712	0.0151125374072025	0.314386142389688
AC006254.1	39.36514153099	1.12914738673187	0.464794636887284	2.42934684938221	0.0151260539411823	0.314386142389688
AC093809.1	4.35024063524374	1.25178212056488	0.514454629646188	2.43322160678345	0.0149651385744241	0.314386142389688
CLEC12B	7.08271113362431	1.32452453109747	0.545051873260078	2.43008894396636	0.015095117929309	0.314386142389688
AC133065.2	8.29841971717383	1.22249514043799	0.503284077061339	2.42903599807112	0.0151390291156966	0.314386142389688
AC131649.2	49.3113317457574	1.20818075859754	0.496876348662749	2.43155215950434	0.0150342834620476	0.314386142389688
TRIM2	4652.16261069524	0.910399878921169	0.375039607221783	2.42747662217659	0.0152042666995427	0.315177280416822
CD80	142.266342536823	1.08170831426216	0.445566734024664	2.42771336291519	0.0151943465742924	0.315177280416822
ANKRD18B	24.3353938318357	-1.37865121135925	0.568112160117788	-2.4267236439252	0.0152358566036648	0.315571105951278
S100A12	19.1401383641502	-1.26823846308891	0.522813945229257	-2.42579310414679	0.0152749756238923	0.316120098336903
DOCK8	2373.27095572817	0.77756617005226	0.320709079143113	2.42452185055005	0.0153285608478553	0.316237438466308
MUC5B	19230.8099208566	-1.42420802394317	0.587373091184029	-2.42470764377756	0.0153207190769187	0.316237438466308
PHYKPL	1346.25487824225	0.612329651621559	0.252563180949104	2.42446127468182	0.0153311183359893	0.316237438466308
LINC02185	5.77028286479239	1.07705327710912	0.444195110108127	2.42473015258305	0.0153197692881164	0.316237438466308
POC1B	1054.92074309567	-0.845045449152921	0.348739311671435	-2.42314365163708	0.0153868408618075	0.316676897914167
SPON2	1860.50978082439	0.917087005189384	0.378482795374096	2.4230612762277	0.01539033044687	0.316676897914167
AL390208.1	5.03458926224369	1.18851236368179	0.490488558480708	2.42311944515732	0.0153878662238401	0.316676897914167
MFAP1	1223.67631283689	-0.588569509018699	0.242973568455404	-2.42236022938737	0.0154200563776551	0.316768404046551
BX322562.1	23.4853482529527	1.11955173818332	0.462151784148396	2.42247628719278	0.0154151317831832	0.316768404046551
RPS27	21769.1412510202	-0.659182457793829	0.272158088895155	-2.42205719649865	0.0154329212752368	0.31677303276002
CYREN	1140.87970299893	-0.506576783476831	0.209293650031445	-2.42041162453195	0.0155029471255121	0.3179499679702
MTATP8P1	10.7235976488502	1.17000276021505	0.483705489694329	2.41883291619125	0.0155703903059208	0.319072053840546
CPEB1	43.5513290977549	-1.09170064514376	0.451441064231799	-2.41825729124015	0.0155950454318425	0.319149726535079
FAM229A	66.6139087017971	0.918954779564699	0.380023911534667	2.41814988918367	0.0155996494695344	0.319149726535079
ENSG00000169627	18.5102104425461	-0.865229687839129	0.357861055785392	-2.41778107411052	0.0156154686870793	0.319212786489055
ND1	92944.4984245937	0.836279448542275	0.346038398446596	2.41672442219252	0.0156608687762347	0.319619457060255
AC073548.1	37.0466230632444	1.00878129938946	0.417391901061485	2.41686840790152	0.0156546754627042	0.319619457060255
SLITRK5	86.803814377088	-1.30426718310449	0.54002483776102	-2.41519850922426	0.0157266360524285	0.320625116921269
AC064807.1	80.7562592996943	-0.698643565607569	0.289294847818297	-2.41498792970686	0.015735731139301	0.320625116921269
TNKS	1478.36751105943	-0.503593877659227	0.208633964087782	-2.41376747961967	0.0157885344605035	0.321178774877549
AL135818.1	43.0221645609935	0.935810957565	0.387656976996712	2.41401809614002	0.0157776787264151	0.321178774877549
CX3CR1	229.100250203223	1.20627168865902	0.499808372541629	2.41346835092993	0.0158015001529457	0.321181830359388
TMED2	13340.7774713467	-0.54423955689744	0.225541339370446	-2.4130368225026	0.0158202211934078	0.321301769488806
TIAF1	96.0913227478356	0.868057273753596	0.359828366859631	2.41242034731582	0.015846999636048	0.321324842134819
MCRIP2P1	6.13348996872285	-1.28885482242921	0.534228334827455	-2.4125542177494	0.0158411811876651	0.321324842134819
SLC25A3	10485.3151910693	-0.485103594027986	0.201388308663797	-2.40879720002928	0.0160051889162903	0.32224985353111
CCNY	3359.42195449979	-0.497917637173495	0.206764459379806	-2.40813938075725	0.016034058229722	0.32224985353111
TES	5762.61893128258	-0.665950862344469	0.276483275611824	-2.40864790418445	0.0160117369601551	0.32224985353111
ECE2	451.304531113436	-0.850987151693451	0.353126949311665	-2.4098618169818	0.0159585635432662	0.32224985353111
ITGB1BP2	18.9528196460926	0.888806892509559	0.369061920020463	2.40828664322853	0.0160275914373921	0.32224985353111
ZFPL1	327.86558763948	-0.484511351561476	0.201158053959893	-2.40861025459154	0.0160133886249869	0.32224985353111
BHLHA15	69.210787019285	-1.0511494664473	0.436223250541107	-2.40965942357135	0.0159674182478743	0.32224985353111
FAM153B	20.5702385949377	1.37935223465062	0.572317782715652	2.41011598155413	0.015947449967614	0.32224985353111
IGFL1	10.5003663445058	-1.38323767561972	0.574393540851004	-2.4081706656561	0.0160326842123244	0.32224985353111
ITGB1-DT	22.1354294925155	-1.24165863842946	0.515504733298997	-2.40862703720178	0.0160126523635408	0.32224985353111
AL356273.3	14.5705056424897	0.913632520683854	0.379081234760345	2.41012331106669	0.0159471295790294	0.32224985353111
AKR1B1	3593.16771924259	-0.980350495844193	0.40725551803947	-2.40721230878247	0.0160748217894194	0.322810243338485
NEK2	549.592105588528	-0.888665470132909	0.369352846845343	-2.40600682443099	0.0161279634320406	0.323116625493351
CDH8	10.5634895592868	-1.32130995793238	0.549175426818481	-2.40598885785381	0.0161287566232616	0.323116625493351
AP001160.4	7.69616133543926	1.17421133425258	0.488000027766853	2.40617063000162	0.0161207332996256	0.323116625493351
SYT13	364.030546881584	-1.43789392713095	0.598407313099087	-2.40286823983527	0.0162670474085764	0.324093227876106
ANKRD44	983.332627061806	0.736431323564882	0.306889770787103	2.39966070448064	0.0164102747655725	0.324093227876106
MEP1A	10.269370260547	0.987199277416414	0.41108978993414	2.40142008288401	0.016331575956996	0.324093227876106
PROSER1	1828.18576320905	-0.54684867175202	0.227786308634606	-2.4007091340561	0.0163633374160689	0.324093227876106
C19orf66	926.772548551425	0.510285768626911	0.21262304741215	2.39995510758421	0.0163970826466438	0.324093227876106
COL4A2	18064.117387578	-0.825536620204023	0.343704071030592	-2.40188199612726	0.0163109691404732	0.324093227876106
GCM1	14.1265929250954	1.31239126643234	0.546017696275293	2.40356910661492	0.0162358979589959	0.324093227876106
SCD5	602.292242845747	1.05033964284669	0.437117969602341	2.40287454620595	0.0162667668931268	0.324093227876106
CLIC2	1692.44112611373	0.870130451310408	0.362203509467373	2.40232473890148	0.0162912390018008	0.324093227876106
VAV2	2520.34537728608	-0.489949882046791	0.204146045898657	-2.39999692323217	0.0163952096552418	0.324093227876106
SYNPO2L	9.89117636012311	-1.10072614819726	0.45866840391918	-2.39982989626469	0.0164026921910552	0.324093227876106
SH3BGR	184.288175998057	1.01868701352583	0.424257975536376	2.40110280128012	0.0163457437335704	0.324093227876106
CHCHD2P9	122.805853121751	-0.875258030510869	0.364319087619261	-2.40244900762811	0.0162857049309897	0.324093227876106
AL033384.1	7.70792437549649	1.29326823753283	0.538165261850454	2.40310612596211	0.0162564688724073	0.324093227876106
USP2-AS1	29.1381084084431	0.835371428778033	0.348062039982905	2.40006473793885	0.01639217252297	0.324093227876106
GAPDHP70	4.36579463840849	1.02401724362061	0.426475850985303	2.40111425126367	0.0163452322624402	0.324093227876106
AP001107.9	74.3662007011132	0.964644532800249	0.401885347140654	2.40029784530223	0.0163817364049488	0.324093227876106
AC095057.3	25.1109116585336	0.915871044432412	0.38140712981099	2.4012950279306	0.0163371588263423	0.324093227876106
FMO4	179.721812551656	0.685798298244465	0.286403200288668	2.39452037391078	0.0166421188313859	0.324120746070354
RPLP0	49146.8910619843	-0.667902996521729	0.27912922503476	-2.39280926760196	0.0167199303124496	0.324120746070354
BMP7	287.681793841891	-1.27815559432819	0.533821087330178	-2.3943520116837	0.0166497608675719	0.324120746070354
SPATA6L	132.228209300838	0.954770137889185	0.398305142596325	2.39708212569283	0.0165262191823164	0.324120746070354
HRASLS	63.3093357289294	1.05451973343077	0.439746881811431	2.3980152607039	0.0164841784549229	0.324120746070354
MTCH1	7723.67941735366	-0.411907118848286	0.171840944244321	-2.39702546246861	0.0165287750725722	0.324120746070354
ACKR3	919.50021990421	-1.04762009492304	0.437593500948054	-2.39404856939912	0.0166635420294209	0.324120746070354
CPB1	3.90569223136755	-1.18583078685603	0.495296460513511	-2.39418385026735	0.0166573968646256	0.324120746070354
USP41	3.17114453035109	1.3425404844511	0.561149194662062	2.39248402603449	0.0167347565418756	0.324120746070354
RPUSD2	343.870743015084	-0.591313648568855	0.246474907038414	-2.39908255032508	0.0164362088252083	0.324120746070354
UGT1A6	121.350791000134	-1.43660841714832	0.600360529564902	-2.39290950420986	0.0167153633235702	0.324120746070354
CEACAM3	24.2274815802034	0.963296291542032	0.402172923824017	2.3952291029009	0.0166099830706661	0.324120746070354
OR52N4	6.5237965051795	1.25859521435497	0.524708270577565	2.39865709181521	0.0164553164585792	0.324120746070354
DDX51	734.575057560746	-0.466652575927564	0.194909682033361	-2.39419905188543	0.0166567064519847	0.324120746070354
BAG6	10304.2760006587	-0.490483819177012	0.20495846121087	-2.39308890337726	0.016707192257653	0.324120746070354
TTC25	145.070799150455	0.998851378609282	0.417478087752865	2.39258396527047	0.0167301995553736	0.324120746070354
TTC23L	22.5845032643701	1.06622956472117	0.444992984284274	2.3960592691952	0.0165724103119466	0.324120746070354
RNU6-418P	8.0322753257422	1.37286010845672	0.573793545696843	2.39260291223641	0.0167293357425939	0.324120746070354
MIR320E	3.57462320393736	1.0725552458803	0.448119328498524	2.39345901341506	0.0166903459935836	0.324120746070354
AC011997.1	8.04954446912856	-1.33080095171715	0.555919151450942	-2.39387498747575	0.0166714299442817	0.324120746070354
AC008609.1	5.09079513253387	1.24608636286656	0.519618559746506	2.39807901294837	0.0164813096429316	0.324120746070354
AC132938.2	3.28380192341252	1.13166992948635	0.472032078808003	2.39744284402047	0.0165099565112905	0.324120746070354
MIR4527HG	4.71346075224965	1.4394411744475	0.600424151456773	2.39737387471018	0.0165130648451768	0.324120746070354
AL020997.3	4.77948061398125	1.0645023637102	0.444936978098467	2.39247897142552	0.0167349870487207	0.324120746070354
AL391834.2	42.7186489973247	0.718428678662047	0.300257150855045	2.39271130301534	0.016724394841845	0.324120746070354
BIN3	467.486419439599	-0.650400485895148	0.271911414927678	-2.3919572705991	0.0167587933243016	0.324331180149533
AL451064.2	3.85504589249736	1.39781537760904	0.584557123969537	2.39123829013823	0.0167916505920011	0.324716317235132
CPQ	1238.02430073242	0.691191569867566	0.289108115850531	2.39077193607707	0.0168129931071174	0.324878360254878
CSPG4P12	49.8586239395706	1.14774299620079	0.480140603504891	2.39043102754191	0.0168286097182469	0.32492959688652
DPH2	1040.44115909965	-0.452894178007332	0.189550627770476	-2.38930455327078	0.0168803027395849	0.325426267122674
ZNF503-AS2	107.645608041049	-0.959297507331115	0.401452258717388	-2.38956809060187	0.0168681967453095	0.325426267122674
MLXIPL	65.7724620453017	1.12683369136096	0.47278435268482	2.38339886876958	0.0171535969383745	0.325443608693207
BZW1	6849.05710078128	-0.64702754968318	0.27181357082341	-2.38040929201264	0.0172934180689737	0.325443608693207
